month,department_id,account_id,actual,budget,forecast,account_name,account_category,statement_line,favorable_direction,is_revenue,is_cogs,is_opex,is_expense,oi_sign,var_ab_amount,oi_impact_ab,favorable_ab,var_ab_pct,ab_pct_meaningful,var_af_amount,oi_impact_af,favorable_af,var_af_pct,actual_mom_amount,actual_mom_pct,fiscal_year,month_number,actual_ytd,budget_ytd,var_ab_ytd_amount,oi_impact_ytd,group_total_oi_impact_ab,contribution_to_oi_co,materiality_rank_co,contribution_to_oi_ab,materiality_rank
2025-12-01,RND,RND_SAL,738758.29,728000.0,745441.67,Salaries,Personnel,Operating Expenses,lower,0,0,1,1,-1,10758.29,-10758.29,False,0.01478,True,-6683.38,6683.38,1.0,-0.00897,18596.55,0.02582,2025,12,8250763.91,8176000.0,74763.91,-74763.91,-65966.8,0.03192,8,0.16309,2
2024-01-01,RND,RND_SW,28000.0,28000.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,,,2024,1,28000.0,28000.0,0.0,-0.0,175.63,-0.0,24,-0.0,5
2024-02-01,RND,RND_SW,28120.0,28120.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00429,2024,2,56120.0,56120.0,0.0,-0.0,-3399.3,0.0,24,0.0,5
2024-03-01,RND,RND_SW,28240.0,28240.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00427,2024,3,84360.0,84360.0,0.0,-0.0,-8793.49,0.0,24,0.0,5
2024-04-01,RND,RND_SW,28360.0,28360.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00425,2024,4,112720.0,112720.0,0.0,-0.0,-5811.15,0.0,24,0.0,5
2024-05-01,RND,RND_SW,28480.0,28480.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00423,2024,5,141200.0,141200.0,0.0,-0.0,-1180.92,0.0,24,0.0,5
2024-06-01,RND,RND_SW,28600.0,28600.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00421,2024,6,169800.0,169800.0,0.0,-0.0,-2573.87,-0.0,24,0.0,5
2024-07-01,RND,RND_SW,28720.0,28720.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.0042,2024,7,198520.0,198520.0,0.0,-0.0,-32578.97,0.0,24,0.0,5
2024-08-01,RND,RND_SW,28840.0,28840.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00418,2024,8,227360.0,227360.0,0.0,-0.0,-23629.55,0.0,24,0.0,5
2024-09-01,RND,RND_SW,28960.0,28960.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00416,2024,9,256320.0,256320.0,0.0,-0.0,-31112.67,0.0,24,0.0,5
2024-10-01,RND,RND_SW,29080.0,29080.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00414,2024,10,285400.0,285400.0,0.0,-0.0,-36079.3,0.0,24,0.0,5
2024-11-01,RND,RND_SW,29200.0,29200.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00413,2024,11,314600.0,314600.0,0.0,-0.0,-42153.71,0.0,24,0.0,5
2024-12-01,RND,RND_SW,29320.0,29320.0,,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,,,,,120.0,0.00411,2024,12,343920.0,343920.0,0.0,-0.0,-34180.81,0.0,24,0.0,5
2025-01-01,RND,RND_SW,29440.0,29440.0,29440.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00409,2025,1,29440.0,29440.0,0.0,-0.0,-75147.53,0.0,24,0.0,5
2025-02-01,RND,RND_SW,29560.0,29560.0,29560.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00408,2025,2,59000.0,59000.0,0.0,-0.0,-71258.23,0.0,24,0.0,5
2025-03-01,RND,RND_SW,29680.0,29680.0,29680.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00406,2025,3,88680.0,88680.0,0.0,-0.0,-83571.24,0.0,24,0.0,5
2025-04-01,RND,RND_SW,29800.0,29800.0,29800.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00404,2025,4,118480.0,118480.0,0.0,-0.0,-80485.31,0.0,24,0.0,5
2025-05-01,RND,RND_SW,29920.0,29920.0,29920.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00403,2025,5,148400.0,148400.0,0.0,-0.0,-49789.14,0.0,24,0.0,5
2025-06-01,RND,RND_SW,30040.0,30040.0,30040.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00401,2025,6,178440.0,178440.0,0.0,-0.0,-44294.94,0.0,24,0.0,5
2025-07-01,RND,RND_SW,30160.0,30160.0,30160.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00399,2025,7,208600.0,208600.0,0.0,-0.0,-58898.09,0.0,24,0.0,5
2025-08-01,RND,RND_SW,30280.0,30280.0,30280.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00398,2025,8,238880.0,238880.0,0.0,-0.0,-48479.68,0.0,24,0.0,5
2025-09-01,RND,RND_SW,30400.0,30400.0,30400.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00396,2025,9,269280.0,269280.0,0.0,-0.0,-62545.9,0.0,24,0.0,5
2025-10-01,RND,RND_SW,30520.0,30520.0,30520.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00395,2025,10,299800.0,299800.0,0.0,-0.0,-64929.97,0.0,24,0.0,5
2025-11-01,RND,RND_SW,30640.0,30640.0,30640.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00393,2025,11,330440.0,330440.0,0.0,-0.0,-58429.56,0.0,24,0.0,5
2025-12-01,RND,RND_SW,30760.0,30760.0,30760.0,Software,Software,Operating Expenses,lower,0,0,1,1,-1,0.0,-0.0,False,0.0,True,0.0,-0.0,0.0,0.0,120.0,0.00392,2025,12,361200.0,361200.0,0.0,-0.0,-65966.8,0.0,24,0.0,5
2024-01-01,SM,SM_COMM,107810.08,107690.25,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,119.83,-119.83,False,0.00111,True,,,,,,,2024,1,107810.08,107690.25,119.83,-119.83,4923.14,-0.01749,11,-0.02434,4
2024-02-01,SM,SM_COMM,110578.29,110428.51,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,149.78,-149.78,False,0.00136,True,,,,,2768.21,0.02568,2024,2,218388.37,218118.76,269.61,-269.61,-4655.79,0.05253,12,0.03217,3
2024-03-01,SM,SM_COMM,112970.65,112715.04,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,255.61,-255.61,False,0.00227,True,,,,,2392.36,0.02163,2024,3,331359.02,330833.8,525.22,-525.22,-6101.89,0.02217,11,0.04189,3
2024-04-01,SM,SM_COMM,114862.76,114547.32,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,315.44,-315.44,False,0.00275,True,,,,,1892.11,0.01675,2024,4,446221.78,445381.12,840.66,-840.66,11213.35,0.29706,12,-0.02813,4
2024-05-01,SM,SM_COMM,116304.09,116046.46,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,257.63,-257.63,False,0.00222,True,,,,,1441.33,0.01255,2024,5,562525.87,561427.58,1098.29,-1098.29,-6362.22,0.3757,14,0.04049,4
2024-06-01,SM,SM_COMM,117727.73,117425.28,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,302.45,-302.45,False,0.00258,True,,,,,1423.64,0.01224,2024,6,680253.6,678852.86,1400.74,-1400.74,4398.88,-0.05502,13,-0.06876,3
2024-07-01,SM,SM_COMM,118837.25,118548.74,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,288.51,-288.51,False,0.00243,True,,,,,1109.52,0.00942,2024,7,799090.85,797401.6,1689.25,-1689.25,-17599.62,0.00577,14,0.01639,4
2024-08-01,SM,SM_COMM,120582.88,120399.08,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,183.8,-183.8,False,0.00153,True,,,,,1745.63,0.01469,2024,8,919673.73,917800.68,1873.05,-1873.05,-11078.57,0.00462,15,0.01659,4
2024-09-01,SM,SM_COMM,122863.14,122720.18,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,142.96,-142.96,False,0.00116,True,,,,,2280.26,0.01891,2024,9,1042536.87,1040520.86,2016.01,-2016.01,9521.7,0.00483,15,-0.01501,4
2024-10-01,SM,SM_COMM,125749.45,125514.54,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,234.91,-234.91,False,0.00187,True,,,,,2886.31,0.02349,2024,10,1168286.32,1166035.4,2250.92,-2250.92,-265.25,0.00635,14,0.88562,4
2024-11-01,SM,SM_COMM,128713.65,128659.06,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,54.59,-54.59,False,0.00042,True,,,,,2964.2,0.02357,2024,11,1296999.97,1294694.46,2305.51,-2305.51,-1678.66,0.00107,15,0.03252,4
2024-12-01,SM,SM_COMM,131744.48,131937.45,,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-192.97,192.97,True,-0.00146,True,,,,,3030.83,0.02355,2024,12,1428744.45,1426631.91,2112.54,-2112.54,-17701.96,-0.00347,15,-0.0109,4
2025-01-01,SM,SM_COMM,123063.49,134707.08,134325.52,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-11643.59,11643.59,True,-0.08644,True,-11262.03,11262.03,1.0,-0.08384,-8680.99,-0.06589,2025,1,123063.49,134707.08,-11643.59,11643.59,-31861.75,-0.07524,8,-0.36544,3
2025-02-01,SM,SM_COMM,124862.59,137529.49,136823.05,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-12666.9,12666.9,True,-0.0921,True,-11960.46,11960.46,1.0,-0.08742,1799.1,0.01462,2025,2,247926.08,272236.57,-24310.49,24310.49,-42234.38,-0.07557,7,-0.29992,2
2025-03-01,SM,SM_COMM,126447.49,139885.17,138878.34,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-13437.68,13437.68,True,-0.09606,True,-12430.85,12430.85,1.0,-0.08951,1584.9,0.01269,2025,3,374373.57,412121.74,-37748.17,37748.17,-59518.47,-0.06152,8,-0.22577,3
2025-04-01,SM,SM_COMM,127740.32,141771.6,140489.03,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-14031.28,14031.28,True,-0.09897,True,-12748.71,12748.71,1.0,-0.09075,1292.83,0.01022,2025,4,502113.89,553893.34,-51779.45,51779.45,-66937.66,-0.06306,8,-0.20962,3
2025-05-01,SM,SM_COMM,128690.58,143313.91,141773.51,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-14623.33,14623.33,True,-0.10204,True,-13082.93,13082.93,1.0,-0.09228,950.26,0.00744,2025,5,630804.47,697207.25,-66402.78,66402.78,-65421.77,-0.07362,7,-0.22352,3
2025-06-01,SM,SM_COMM,129586.53,144731.88,142939.78,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-15145.35,15145.35,True,-0.10464,True,-13353.25,13353.25,1.0,-0.09342,895.95,0.00696,2025,6,760391.0,841939.13,-81548.13,81548.13,-84071.91,-0.04436,8,-0.18015,3
2025-07-01,SM,SM_COMM,129967.4,145882.76,143791.5,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-15915.36,15915.36,True,-0.1091,True,-13824.1,13824.1,1.0,-0.09614,380.87,0.00294,2025,7,890358.4,987821.89,-97463.49,97463.49,-97761.12,-0.04238,8,-0.1628,3
2025-08-01,SM,SM_COMM,131107.75,147787.25,145417.11,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-16679.5,16679.5,True,-0.11286,True,-14309.36,14309.36,1.0,-0.0984,1140.35,0.00877,2025,8,1021466.15,1135609.14,-114142.99,114142.99,-96808.67,-0.06183,7,-0.17229,3
2025-09-01,SM,SM_COMM,132522.68,150177.5,147501.88,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-17654.82,17654.82,True,-0.11756,True,-14979.2,14979.2,1.0,-0.10155,1414.93,0.01079,2025,9,1153988.83,1285786.64,-131797.81,131797.81,-91995.4,-0.06202,7,-0.19191,3
2025-10-01,SM,SM_COMM,134434.59,153056.01,150048.19,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-18621.42,18621.42,True,-0.12166,True,-15613.6,15613.6,1.0,-0.10406,1911.91,0.01443,2025,10,1288423.42,1438842.65,-150419.23,150419.23,-96502.87,-0.06139,7,-0.19296,3
2025-11-01,SM,SM_COMM,136684.86,156295.66,152935.74,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-19610.8,19610.8,True,-0.12547,True,-16250.88,16250.88,1.0,-0.10626,2250.27,0.01674,2025,11,1425108.28,1595138.31,-170030.03,170030.03,-93556.19,-0.06193,7,-0.20962,3
2025-12-01,SM,SM_COMM,139074.59,159673.2,155953.24,Commissions,Personnel,Operating Expenses,lower,0,0,1,1,-1,-20598.61,20598.61,True,-0.129,True,-16878.65,16878.65,1.0,-0.10823,2389.73,0.01748,2025,12,1564182.87,1754811.51,-190628.64,190628.64,-103675.02,-0.06112,7,-0.19868,3
2024-01-01,SM,SM_EVENTS,33744.65,35000.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-1255.35,1255.35,True,-0.03587,True,,,,,,,2024,1,33744.65,35000.0,-1255.35,1255.35,4923.14,0.18322,4,0.25499,3
2024-02-01,SM,SM_EVENTS,36668.05,35300.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,1368.05,-1368.05,False,0.03875,True,,,,,2923.4,0.08663,2024,2,70412.7,70300.0,112.7,-112.7,-4655.79,0.47978,5,0.29384,2
2024-03-01,SM,SM_EVENTS,35477.42,35600.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-122.58,122.58,True,-0.00344,True,,,,,-1190.63,-0.03247,2024,3,105890.12,105900.0,-9.88,9.88,-6101.89,-0.01063,13,-0.02009,4
2024-04-01,SM,SM_EVENTS,35418.16,35900.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-481.84,481.84,True,-0.01342,True,,,,,-59.26,-0.00167,2024,4,141308.28,141800.0,-491.72,491.72,11213.35,-0.45377,9,0.04297,3
2024-05-01,SM,SM_EVENTS,33775.29,36200.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-2424.71,2424.71,True,-0.06698,True,,,,,-1642.87,-0.04638,2024,5,175083.57,178000.0,-2916.43,2916.43,-6362.22,-3.5359,7,-0.38111,3
2024-06-01,SM,SM_EVENTS,36206.79,36500.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-293.21,293.21,True,-0.00803,True,,,,,2431.5,0.07199,2024,6,211290.36,214500.0,-3209.64,3209.64,4398.88,0.05334,14,0.06666,4
2024-07-01,SM,SM_EVENTS,38991.57,36800.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,2191.57,-2191.57,False,0.05955,True,,,,,2784.78,0.07691,2024,7,250281.93,251300.0,-1018.07,1018.07,-17599.62,0.04386,7,0.12452,3
2024-08-01,SM,SM_EVENTS,35219.4,37100.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-1880.6,1880.6,True,-0.05069,True,,,,,-3772.17,-0.09674,2024,8,285501.33,288400.0,-2898.67,2898.67,-11078.57,-0.04727,10,-0.16975,3
2024-09-01,SM,SM_EVENTS,21749.99,37400.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-15650.01,15650.01,True,-0.41845,True,,,,,-13469.41,-0.38244,2024,9,307251.32,325800.0,-18548.68,18548.68,9521.7,-0.52879,2,1.64362,1
2024-10-01,SM,SM_EVENTS,23616.43,37700.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-14083.57,14083.57,True,-0.37357,True,,,,,1866.44,0.08581,2024,10,330867.75,363500.0,-32632.25,32632.25,-265.25,-0.38077,2,-53.09546,1
2024-11-01,SM,SM_EVENTS,23833.09,38000.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-14166.91,14166.91,True,-0.37281,True,,,,,216.66,0.00917,2024,11,354700.84,401500.0,-46799.16,46799.16,-1678.66,-0.27865,3,-8.43942,1
2024-12-01,SM,SM_EVENTS,37514.61,38300.0,,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-785.39,785.39,True,-0.02051,True,,,,,13681.52,0.57406,2024,12,392215.45,439800.0,-47584.55,47584.55,-17701.96,-0.01412,13,-0.04437,3
2025-01-01,SM,SM_EVENTS,38987.21,38600.0,38600.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,387.21,-387.21,False,0.01003,True,387.21,-387.21,0.0,0.01003,1472.6,0.03925,2025,1,38987.21,38600.0,387.21,-387.21,-31861.75,0.0025,15,0.01215,4
2025-02-01,SM,SM_EVENTS,41203.63,38900.0,38900.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,2303.63,-2303.63,False,0.05922,True,2303.63,-2303.63,0.0,0.05922,2216.42,0.05685,2025,2,80190.84,77500.0,2690.84,-2690.84,-42234.38,0.01374,13,0.05454,4
2025-03-01,SM,SM_EVENTS,36420.21,39200.0,39200.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-2779.79,2779.79,True,-0.07091,True,-2779.79,2779.79,1.0,-0.07091,-4783.42,-0.11609,2025,3,116611.05,116700.0,-88.95,88.95,-59518.47,-0.01273,13,-0.0467,4
2025-04-01,SM,SM_EVENTS,40085.79,39500.0,39500.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,585.79,-585.79,False,0.01483,True,585.79,-585.79,0.0,0.01483,3665.58,0.10065,2025,4,156696.84,156200.0,496.84,-496.84,-66937.66,0.00263,16,0.00875,4
2025-05-01,SM,SM_EVENTS,40624.11,39800.0,39800.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,824.11,-824.11,False,0.02071,True,824.11,-824.11,0.0,0.02071,538.32,0.01343,2025,5,197320.95,196000.0,1320.95,-1320.95,-65421.77,0.00415,15,0.0126,4
2025-06-01,SM,SM_EVENTS,38074.09,40100.0,40100.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-2025.91,2025.91,True,-0.05052,True,-2025.91,2025.91,1.0,-0.05052,-2550.02,-0.06277,2025,6,235395.04,236100.0,-704.96,704.96,-84071.91,-0.00593,15,-0.0241,4
2025-07-01,SM,SM_EVENTS,36568.23,40400.0,40400.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-3831.77,3831.77,True,-0.09485,True,-3831.77,3831.77,1.0,-0.09485,-1505.86,-0.03955,2025,7,271963.27,276500.0,-4536.73,4536.73,-97761.12,-0.0102,12,-0.0392,4
2025-08-01,SM,SM_EVENTS,40371.8,40700.0,40700.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-328.2,328.2,True,-0.00806,True,-328.2,328.2,1.0,-0.00806,3803.57,0.10401,2025,8,312335.07,317200.0,-4864.93,4864.93,-96808.67,-0.00122,16,-0.00339,4
2025-09-01,SM,SM_EVENTS,40477.85,41000.0,41000.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-522.15,522.15,True,-0.01274,True,-522.15,522.15,1.0,-0.01274,106.05,0.00263,2025,9,352812.92,358200.0,-5387.08,5387.08,-91995.4,-0.00183,17,-0.00568,4
2025-10-01,SM,SM_EVENTS,43540.36,41300.0,41300.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,2240.36,-2240.36,False,0.05425,True,2240.36,-2240.36,0.0,0.05425,3062.51,0.07566,2025,10,396353.28,399500.0,-3146.72,3146.72,-96502.87,0.00739,15,0.02322,4
2025-11-01,SM,SM_EVENTS,40574.41,41600.0,41600.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,-1025.59,1025.59,True,-0.02465,True,-1025.59,1025.59,1.0,-0.02465,-2965.95,-0.06812,2025,11,436927.69,441100.0,-4172.31,4172.31,-93556.19,-0.00324,15,-0.01096,4
2025-12-01,SM,SM_EVENTS,44033.27,41900.0,41900.0,Events,Marketing,Operating Expenses,lower,0,0,1,1,-1,2133.27,-2133.27,False,0.05091,True,2133.27,-2133.27,0.0,0.05091,3458.86,0.08525,2025,12,480960.96,483000.0,-2039.04,2039.04,-103675.02,0.00633,15,0.02058,4
2024-01-01,SM,SM_MKT,174107.71,180000.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,-5892.29,5892.29,True,-0.03273,True,,,,,,,2024,1,174107.71,180000.0,-5892.29,5892.29,4923.14,0.85998,1,1.19686,1
2024-02-01,SM,SM_MKT,181076.72,181200.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,-123.28,123.28,True,-0.00068,True,,,,,6969.01,0.04003,2024,2,355184.43,361200.0,-6015.57,6015.57,-4655.79,-0.04323,14,-0.02648,4
2024-03-01,SM,SM_MKT,182882.82,182400.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,482.82,-482.82,False,0.00265,True,,,,,1806.1,0.00997,2024,3,538067.25,543600.0,-5532.75,5532.75,-6101.89,0.04188,9,0.07913,2
2024-04-01,SM,SM_MKT,171716.17,183600.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,-11883.83,11883.83,True,-0.06473,True,,,,,-11166.65,-0.06106,2024,4,709783.42,727200.0,-17416.58,17416.58,11213.35,-11.19152,1,1.05979,1
2024-05-01,SM,SM_MKT,187829.13,184800.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,3029.13,-3029.13,False,0.01639,True,,,,,16112.96,0.09383,2024,5,897612.55,912000.0,-14387.45,14387.45,-6362.22,4.41732,6,0.47611,2
2024-06-01,SM,SM_MKT,176174.46,186000.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,-9825.54,9825.54,True,-0.05283,True,,,,,-11654.67,-0.06205,2024,6,1073787.01,1098000.0,-24212.99,24212.99,4398.88,1.78727,2,2.23365,1
2024-07-01,SM,SM_MKT,199939.56,187200.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,12739.56,-12739.56,False,0.06805,True,,,,,23765.1,0.1349,2024,7,1273726.57,1285200.0,-11473.43,11473.43,-17599.62,0.25498,2,0.72385,1
2024-08-01,SM,SM_MKT,192992.08,188400.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,4592.08,-4592.08,False,0.02437,True,,,,,-6947.48,-0.03475,2024,8,1466718.65,1473600.0,-6881.35,6881.35,-11078.57,0.11542,5,0.4145,2
2024-09-01,SM,SM_MKT,186954.33,189600.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,-2645.67,2645.67,True,-0.01395,True,,,,,-6037.75,-0.03128,2024,9,1653672.98,1663200.0,-9527.02,9527.02,9521.7,-0.08939,8,0.27786,3
2024-10-01,SM,SM_MKT,198698.48,190800.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,7898.48,-7898.48,False,0.0414,True,,,,,11744.15,0.06282,2024,10,1852371.46,1854000.0,-1628.54,1628.54,-265.25,0.21355,4,29.77749,2
2024-11-01,SM,SM_MKT,199362.22,192000.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,7362.22,-7362.22,False,0.03834,True,,,,,663.74,0.00334,2024,11,2051733.68,2046000.0,5733.68,-5733.68,-1678.66,0.14481,5,4.38577,3
2024-12-01,SM,SM_MKT,202923.28,193200.0,,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,9723.28,-9723.28,False,0.05033,True,,,,,3561.06,0.01786,2024,12,2254656.96,2239200.0,15456.96,-15456.96,-17701.96,0.17479,3,0.54928,1
2025-01-01,SM,SM_MKT,225172.58,194400.0,213840.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,30772.58,-30772.58,False,0.1583,True,11332.58,-11332.58,0.0,0.053,22249.3,0.10964,2025,1,225172.58,194400.0,30772.58,-30772.58,-31861.75,0.19886,3,0.96582,1
2025-02-01,SM,SM_MKT,236503.7,195600.0,215160.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,40903.7,-40903.7,False,0.20912,True,21343.7,-21343.7,0.0,0.0992,11331.12,0.05032,2025,2,461676.28,390000.0,71676.28,-71676.28,-42234.38,0.24402,2,0.96849,1
2025-03-01,SM,SM_MKT,233361.35,196800.0,216480.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,36561.35,-36561.35,False,0.18578,True,16881.35,-16881.35,0.0,0.07798,-3142.35,-0.01329,2025,3,695037.63,586800.0,108237.63,-108237.63,-59518.47,0.16739,5,0.61429,2
2025-04-01,SM,SM_MKT,239579.96,198000.0,217800.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,41579.96,-41579.96,False,0.21,True,21779.96,-21779.96,0.0,0.1,6218.61,0.02665,2025,4,934617.59,784800.0,149817.59,-149817.59,-66937.66,0.18687,3,0.62117,1
2025-05-01,SM,SM_MKT,235730.78,199200.0,219120.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,36530.78,-36530.78,False,0.18339,True,16610.78,-16610.78,0.0,0.07581,-3849.18,-0.01607,2025,5,1170348.37,984000.0,186348.37,-186348.37,-65421.77,0.18391,5,0.55839,2
2025-06-01,SM,SM_MKT,253660.86,200400.0,220440.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,53260.86,-53260.86,False,0.26577,True,33220.86,-33220.86,0.0,0.1507,17930.08,0.07606,2025,6,1424009.23,1184400.0,239609.23,-239609.23,-84071.91,0.15601,4,0.63352,1
2025-07-01,SM,SM_MKT,246543.34,201600.0,221760.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,44943.34,-44943.34,False,0.22293,True,24783.34,-24783.34,0.0,0.11176,-7117.52,-0.02806,2025,7,1670552.57,1386000.0,284552.57,-284552.57,-97761.12,0.11967,5,0.45973,2
2025-08-01,SM,SM_MKT,250541.49,202800.0,223080.0,Paid Marketing,Marketing,Operating Expenses,lower,0,0,1,1,-1,47741.49,-47741.49,False,0.23541,True,27461.49,-27461.49,0.0,0.1231,3998.15,0.01622,2025,8,1921094.06,1588800.0,332294.06,-332294.06,-96808.67,0.17697,4,0.49315,2
